group,subgroup,subgroup url,case description,img url,img name,case id/cover img id,crop r1,crop r2,crop col1,crop col2,tumor type,Notes,
5.1 Benign lesions | Ultrasound Cases,5.1.5 Galactoceles and sebaceous cysts,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/galactoceles-and-sebaceous-cysts/,Sebaceous cyst with a subcutaneous cyst with internal echos in the axilla,/clients/ultrasoundcases/uploads/lbox_2879.jpg,2879,2879,4,443,3,592,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.12 Post operative lesions and fat necrossis,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/post-operative-lesions-and-fat-necrossis/,Fat necrosis,/clients/ultrasoundcases/uploads/lbox_52816-Afbeelding1.jpg,52816-Afbeelding1,52815-Afbeelding1,2,363,6,419,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.12 Post operative lesions and fat necrossis,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/post-operative-lesions-and-fat-necrossis/,Fat necrosis,/clients/ultrasoundcases/uploads/lbox_52817-Afbeelding2.jpg,52817-Afbeelding2,52815-Afbeelding1,5,360,1,422,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.12 Post operative lesions and fat necrossis,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/post-operative-lesions-and-fat-necrossis/,Fat necrosis,/clients/ultrasoundcases/uploads/lbox_52818-Afbeelding3.jpg,52818-Afbeelding3,52815-Afbeelding1,6,359,2,422,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.12 Post operative lesions and fat necrossis,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/post-operative-lesions-and-fat-necrossis/,Fat necrosis,/clients/ultrasoundcases/uploads/lbox_52820-Afbeelding5.jpg,52820-Afbeelding5,52815-Afbeelding1,4,361,2,422,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.12 Post operative lesions and fat necrossis,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/post-operative-lesions-and-fat-necrossis/,Fat necrosis,/clients/ultrasoundcases/uploads/lbox_52821-Afbeelding6.jpg,52821-Afbeelding6,52815-Afbeelding1,4,357,0,424,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.12 Post operative lesions and fat necrossis,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/post-operative-lesions-and-fat-necrossis/,Fat necrosis,/clients/ultrasoundcases/uploads/lbox_52822-Afbeelding7.jpg,52822-Afbeelding7,52815-Afbeelding1,1,364,1,419,Benign,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.8 Spreading of breast cancer Bilateral breast cancer,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/spreading-of-breast-cancer-bilateral-breast-cancer/,Bilateral breast carcinoma with 2 small lesions,/clients/ultrasoundcases/uploads/lbox_50178-Afbeelding3.jpg,50178-Afbeelding3,50175-Afbeelding1,0,339,1,402,Malignant,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.1 Breast carcinoma diagnostic criteria: Contour and shape of the lesion,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/breast-carcinoma-diagnostic-criteria-contour-and-shape-of-the-lesion/,Infiltrating ductal carcinoma,/clients/ultrasoundcases/uploads/lbox_52824-Afbeelding1.jpg,52824-Afbeelding1,52823-Afbeelding1,1,400,2,433,Malignant,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.1 Breast carcinoma diagnostic criteria: Contour and shape of the lesion,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/breast-carcinoma-diagnostic-criteria-contour-and-shape-of-the-lesion/,Infiltrating ductal carcinoma,/clients/ultrasoundcases/uploads/lbox_52825-Afbeelding2.jpg,52825-Afbeelding2,52823-Afbeelding1,2,398,2,435,Malignant,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.1 Breast carcinoma diagnostic criteria: Contour and shape of the lesion,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/breast-carcinoma-diagnostic-criteria-contour-and-shape-of-the-lesion/,Infiltrating ductal carcinoma,/clients/ultrasoundcases/uploads/lbox_52826-Afbeelding3.jpg,52826-Afbeelding3,52823-Afbeelding1,1,397,1,434,Malignant,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.8 Spreading of breast cancer Bilateral breast cancer,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/spreading-of-breast-cancer-bilateral-breast-cancer/,Bilateral breast carcinoma with 2 small lesions,/clients/ultrasoundcases/uploads/lbox_50179-Afbeelding4.jpg,50179-Afbeelding4,50175-Afbeelding1,0,340,1,400,Malignant,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.8 Spreading of breast cancer Bilateral breast cancer,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/spreading-of-breast-cancer-bilateral-breast-cancer/,Bilateral breast carcinoma with 2 small lesions,/clients/ultrasoundcases/uploads/lbox_50183-Afbeelding8.jpg,50183-Afbeelding8,50175-Afbeelding1,0,339,1,399,Malignant,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.1 Breast carcinoma diagnostic criteria: Contour and shape of the lesion,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/breast-carcinoma-diagnostic-criteria-contour-and-shape-of-the-lesion/,Infiltrating ductal carcinoma,/clients/ultrasoundcases/uploads/lbox_52839-Afbeelding2.jpg,52839-Afbeelding2,52837-Afbeelding1,2,368,4,428,Malignant,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.5 Breast carcinoma Tumor types,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/breast-carcinoma-tumor-types/,Infiltrating ductal carcinoma with ill defined borders,/clients/ultrasoundcases/uploads/lbox_50539-Afbeelding2.jpg,50539-Afbeelding2,50537-Afbeelding1,0,339,1,411,Malignant,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.5 Breast carcinoma Tumor types,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/breast-carcinoma-tumor-types/,Infiltrating ductal carcinoma with an ill defined hypoechoic mass with punctate calcification,/clients/ultrasoundcases/uploads/lbox_50555-Afbeelding3.jpg,50555-Afbeelding3,50552-Afbeelding1,0,341,1,387,Malignant,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.1 Breast carcinoma diagnostic criteria: Contour and shape of the lesion,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/breast-carcinoma-diagnostic-criteria-contour-and-shape-of-the-lesion/,Infiltrating ductal carcinoma,/clients/ultrasoundcases/uploads/lbox_52842-Afbeelding5.jpg,52842-Afbeelding5,52837-Afbeelding1,2,373,1,447,Malignant,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.1 Breast carcinoma diagnostic criteria: Contour and shape of the lesion,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/breast-carcinoma-diagnostic-criteria-contour-and-shape-of-the-lesion/,Infiltrating ductal carcinoma,/clients/ultrasoundcases/uploads/lbox_52843-Afbeelding6.jpg,52843-Afbeelding6,52837-Afbeelding1,4,369,1,436,Malignant,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.5 Breast carcinoma Tumor types,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/breast-carcinoma-tumor-types/,Infiltrating ductal carcinoma with ill defined contour,/clients/ultrasoundcases/uploads/lbox_50571-Afbeelding3.jpg,50571-Afbeelding3,50568-Afbeelding1,0,341,1,388,Malignant,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.7 Spreading of breast cancer Multifocal and multicentric breast cancer,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/spreading-of-breast-cancer-multifocal-and-multicentric-breast-cancer/,Multifocal breast carcinoma with two lesions in one quadrant,/clients/ultrasoundcases/uploads/lbox_52875-Afbeelding1.jpg,52875-Afbeelding1,52874-Afbeelding1,4,374,4,420,Malignant,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.7 Spreading of breast cancer Multifocal and multicentric breast cancer,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/spreading-of-breast-cancer-multifocal-and-multicentric-breast-cancer/,Multifocal breast carcinoma with two lesions in one quadrant,/clients/ultrasoundcases/uploads/lbox_52878-Afbeelding4.jpg,52878-Afbeelding4,52874-Afbeelding1,3,338,1,408,Malignant,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.7 Spreading of breast cancer Multifocal and multicentric breast cancer,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/spreading-of-breast-cancer-multifocal-and-multicentric-breast-cancer/,Multifocal breast carcinoma with two lesions in one quadrant,/clients/ultrasoundcases/uploads/lbox_52879-Afbeelding5.jpg,52879-Afbeelding5,52874-Afbeelding1,2,340,1,387,Malignant,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.7 Spreading of breast cancer Multifocal and multicentric breast cancer,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/spreading-of-breast-cancer-multifocal-and-multicentric-breast-cancer/,Multifocal breast carcinoma with two lesions in one quadrant,/clients/ultrasoundcases/uploads/lbox_52881-Afbeelding7.jpg,52881-Afbeelding7,52874-Afbeelding1,3,337,1,387,Malignant,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.7 Spreading of breast cancer Multifocal and multicentric breast cancer,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/spreading-of-breast-cancer-multifocal-and-multicentric-breast-cancer/,Multifocal breast carcinoma with two lesions in one quadrant,/clients/ultrasoundcases/uploads/lbox_52882-Afbeelding8.jpg,52882-Afbeelding8,52874-Afbeelding1,2,337,0,389,Malignant,,
5.1 Benign lesions | Ultrasound Cases,5.1.6 Fibro adenomas,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/fibro-adenomas/,Fibroadenoma with a well defined mass,/clients/ultrasoundcases/uploads/lbox_52906-Afbeelding1.jpg,52906-Afbeelding1,52905-Afbeelding1,1,383,3,443,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.6 Fibro adenomas,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/fibro-adenomas/,Fibroadenoma with a well defined mass,/clients/ultrasoundcases/uploads/lbox_52907-Afbeelding2.jpg,52907-Afbeelding2,52905-Afbeelding1,4,383,5,442,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.6 Fibro adenomas,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/fibro-adenomas/,Fibroadenoma with a well defined mass,/clients/ultrasoundcases/uploads/lbox_52908-Afbeelding3.jpg,52908-Afbeelding3,52905-Afbeelding1,2,387,2,444,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.6 Fibro adenomas,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/fibro-adenomas/,Well defined oval mass that proved to be a fibroadenoma,/clients/ultrasoundcases/uploads/lbox_51111-Afbeelding4.jpg,51111-Afbeelding4,51107-Afbeelding1,0,316,5,537,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.6 Fibro adenomas,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/fibro-adenomas/,Large inhomogeneous lobulated fibroadenoma,/clients/ultrasoundcases/uploads/lbox_52913-Afbeelding1.jpg,52913-Afbeelding1,52912-Afbeelding1,4,416,2,527,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.6 Fibro adenomas,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/fibro-adenomas/,Large inhomogeneous lobulated fibroadenoma,/clients/ultrasoundcases/uploads/lbox_52915-Afbeelding3.jpg,52915-Afbeelding3,52912-Afbeelding1,3,421,4,528,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.6 Fibro adenomas,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/fibro-adenomas/,Large inhomogeneous lobulated fibroadenoma,/clients/ultrasoundcases/uploads/lbox_52916-Afbeelding4.jpg,52916-Afbeelding4,52912-Afbeelding1,1,422,4,525,Benign,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.6 Metastases in the breast,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/metastases-in-the-breast/,Breast lesion that biopsy proved to be a metastasis probably of a a sarcoma. Patient also had lung and spinal lesions,/clients/ultrasoundcases/uploads/lbox_52922-Afbeelding1.jpg,52922-Afbeelding1,52921-Afbeelding1,1,352,1,446,Malignant,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.6 Metastases in the breast,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/metastases-in-the-breast/,Breast lesion that biopsy proved to be a metastasis probably of a a sarcoma. Patient also had lung and spinal lesions,/clients/ultrasoundcases/uploads/lbox_52923-Afbeelding2.jpg,52923-Afbeelding2,52921-Afbeelding1,3,350,2,447,Malignant,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.1 Breast carcinoma diagnostic criteria: Contour and shape of the lesion,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/breast-carcinoma-diagnostic-criteria-contour-and-shape-of-the-lesion/,Infiltrating ductal carcinoma. The mass is stiff with elastography,/clients/ultrasoundcases/uploads/lbox_52935-Afbeelding1.jpg,52935-Afbeelding1,52934-Afbeelding1,2,354,1,397,Malignant,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.1 Breast carcinoma diagnostic criteria: Contour and shape of the lesion,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/breast-carcinoma-diagnostic-criteria-contour-and-shape-of-the-lesion/,Infiltrating ductal carcinoma. The mass is stiff with elastography,/clients/ultrasoundcases/uploads/lbox_52936-Afbeelding2.jpg,52936-Afbeelding2,52934-Afbeelding1,2,352,2,396,Malignant,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.1 Breast carcinoma diagnostic criteria: Contour and shape of the lesion,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/breast-carcinoma-diagnostic-criteria-contour-and-shape-of-the-lesion/,Infiltrating ductal carcinoma. The mass is stiff with elastography,/clients/ultrasoundcases/uploads/lbox_52937-Afbeelding3.jpg,52937-Afbeelding3,52934-Afbeelding1,2,349,0,399,Malignant,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.6 Metastases in the breast,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/metastases-in-the-breast/,Well defined oval mass in the axillary region of the breast that biopsy proved to be a metastasis of a  renal cell carcinoma,/clients/ultrasoundcases/uploads/lbox_51124-Afbeelding1.jpg,51124-Afbeelding1,51123-Afbeelding1,0,257,1,470,Malignant,,
5.1 Benign lesions | Ultrasound Cases,5.1.10 Ductal lesions,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/ductal-lesions/,Extensive benign papillomatosis in both breasts with extensive intraductal mass lesions,/clients/ultrasoundcases/uploads/lbox_52953-Afbeelding1.jpg,52953-Afbeelding1,52952-Afbeelding1,4,309,1,494,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.10 Ductal lesions,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/ductal-lesions/,Extensive benign papillomatosis in both breasts with extensive intraductal mass lesions,/clients/ultrasoundcases/uploads/lbox_52954-Afbeelding2.jpg,52954-Afbeelding2,52952-Afbeelding1,3,311,0,495,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.10 Ductal lesions,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/ductal-lesions/,Extensive benign papillomatosis in both breasts with extensive intraductal mass lesions,/clients/ultrasoundcases/uploads/lbox_52955-Afbeelding3.jpg,52955-Afbeelding3,52952-Afbeelding1,1,330,0,491,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.10 Ductal lesions,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/ductal-lesions/,Extensive benign papillomatosis in both breasts with extensive intraductal mass lesions,/clients/ultrasoundcases/uploads/lbox_52956-Afbeelding4.jpg,52956-Afbeelding4,52952-Afbeelding1,2,328,3,489,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.10 Ductal lesions,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/ductal-lesions/,Extensive benign papillomatosis in both breasts with extensive intraductal mass lesions,/clients/ultrasoundcases/uploads/lbox_52959-Afbeelding7.jpg,52959-Afbeelding7,52952-Afbeelding1,2,339,3,416,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.10 Ductal lesions,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/ductal-lesions/,Extensive benign papillomatosis in both breasts with extensive intraductal mass lesions,/clients/ultrasoundcases/uploads/lbox_52962-Afbeelding10.jpg,52962-Afbeelding10,52952-Afbeelding1,1,338,1,410,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.10 Ductal lesions,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/ductal-lesions/,Extensive benign papillomatosis in both breasts with extensive intraductal mass lesions,/clients/ultrasoundcases/uploads/lbox_52965-Afbeelding13.jpg,52965-Afbeelding13,52952-Afbeelding1,5,370,0,471,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.10 Ductal lesions,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/ductal-lesions/,Extensive benign papillomatosis in both breasts with extensive intraductal mass lesions,/clients/ultrasoundcases/uploads/lbox_52966-Afbeelding14.jpg,52966-Afbeelding14,52952-Afbeelding1,4,369,3,468,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.10 Ductal lesions,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/ductal-lesions/,Extensive benign papillomatosis in both breasts with extensive intraductal mass lesions,/clients/ultrasoundcases/uploads/lbox_52967-Afbeelding15.jpg,52967-Afbeelding15,52952-Afbeelding1,3,371,3,468,Benign,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.6 Metastases in the breast,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/metastases-in-the-breast/,Benign looking lesions that biopsy proved to be metastases of a lung carcinoma (The lung carcinoma was detected after the breast biopsies),/clients/ultrasoundcases/uploads/lbox_51150-Afbeelding6.jpg,51150-Afbeelding6,51144-Afbeelding1,0,345,1,459,Malignant,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.7 Spreading of breast cancer Multifocal and multicentric breast cancer,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/spreading-of-breast-cancer-multifocal-and-multicentric-breast-cancer/,Multifocal breast carcinoma,/clients/ultrasoundcases/uploads/lbox_51167-Afbeelding7.jpg,51167-Afbeelding7,51160-Afbeelding1,0,376,0,472,Malignant,,
5.1 Benign lesions | Ultrasound Cases,5.1.1 Benign cysts with non mass lesions,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/benign-cysts-with-non-mass-lesions/,Cyst with echogenic contents,/clients/ultrasoundcases/uploads/lbox_53228-Afbeelding2.jpg,53228-Afbeelding2,53226-Afbeelding1,2,432,0,472,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.1 Benign cysts with non mass lesions,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/benign-cysts-with-non-mass-lesions/,Cyst with echogenic contents,/clients/ultrasoundcases/uploads/lbox_53229-Afbeelding3.jpg,53229-Afbeelding3,53226-Afbeelding1,1,434,7,461,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.1 Benign cysts with non mass lesions,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/benign-cysts-with-non-mass-lesions/,Cyst with echogenic contents,/clients/ultrasoundcases/uploads/lbox_53230-Afbeelding4.jpg,53230-Afbeelding4,53226-Afbeelding1,1,433,0,471,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.1 Benign cysts with non mass lesions,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/benign-cysts-with-non-mass-lesions/,Cyst with echogenic contents,/clients/ultrasoundcases/uploads/lbox_53231-Afbeelding5.jpg,53231-Afbeelding5,53226-Afbeelding1,1,433,0,471,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.1 Benign cysts with non mass lesions,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/benign-cysts-with-non-mass-lesions/,Cyst with echogenic contents,/clients/ultrasoundcases/uploads/lbox_53232-Afbeelding6.jpg,53232-Afbeelding6,53226-Afbeelding1,1,433,0,471,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.1 Benign cysts with non mass lesions,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/benign-cysts-with-non-mass-lesions/,Cyst with echogenic contents,/clients/ultrasoundcases/uploads/lbox_53233-Afbeelding7.jpg,53233-Afbeelding7,53226-Afbeelding1,1,433,0,471,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.1 Benign cysts with non mass lesions,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/benign-cysts-with-non-mass-lesions/,Cyst with echogenic contents,/clients/ultrasoundcases/uploads/lbox_53234-Afbeelding8.jpg,53234-Afbeelding8,53226-Afbeelding1,1,433,0,471,Benign,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.7 Spreading of breast cancer Multifocal and multicentric breast cancer,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/spreading-of-breast-cancer-multifocal-and-multicentric-breast-cancer/,Multifocal breast carcinoma,/clients/ultrasoundcases/uploads/lbox_51168-Afbeelding8.jpg,51168-Afbeelding8,51160-Afbeelding1,0,377,2,469,Malignant,,
5.1 Benign lesions | Ultrasound Cases,5.1.6 Fibro adenomas,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/fibro-adenomas/,Benign fibroadenoma. The lesion is soft with elastography,/clients/ultrasoundcases/uploads/lbox_53241-Afbeelding2.jpg,53241-Afbeelding2,53239-Afbeelding1,6,370,0,518,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.6 Fibro adenomas,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/fibro-adenomas/,Benign fibroadenoma. The lesion is soft with elastography,/clients/ultrasoundcases/uploads/lbox_53246-Afbeelding7.jpg,53246-Afbeelding7,53239-Afbeelding1,2,364,4,515,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.12 Post operative lesions and fat necrossis,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/post-operative-lesions-and-fat-necrossis/,Fat necrosis with oil cyst,/clients/ultrasoundcases/uploads/lbox_53631-Afbeelding1.jpg,53631-Afbeelding1,53630-Afbeelding1,2,395,0,419,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.12 Post operative lesions and fat necrossis,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/post-operative-lesions-and-fat-necrossis/,Fat necrosis with oil cyst,/clients/ultrasoundcases/uploads/lbox_53632-Afbeelding2.jpg,53632-Afbeelding2,53630-Afbeelding1,1,400,1,424,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.12 Post operative lesions and fat necrossis,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/post-operative-lesions-and-fat-necrossis/,Fat necrosis with oil cyst,/clients/ultrasoundcases/uploads/lbox_53633-Afbeelding3.jpg,53633-Afbeelding3,53630-Afbeelding1,1,392,3,415,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.1 Benign cysts with non mass lesions,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/benign-cysts-with-non-mass-lesions/,Cyst with internal echos that move during ultrasound,/clients/ultrasoundcases/uploads/lbox_51663-Afbeelding2.jpg,51663-Afbeelding2,51661-Afbeelding1,0,365,3,362,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.12 Post operative lesions and fat necrossis,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/post-operative-lesions-and-fat-necrossis/,Fat necrosis with oil cyst,/clients/ultrasoundcases/uploads/lbox_53635-Afbeelding5.jpg,53635-Afbeelding5,53630-Afbeelding1,2,409,3,371,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.12 Post operative lesions and fat necrossis,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/post-operative-lesions-and-fat-necrossis/,Fat necrosis with oil cyst,/clients/ultrasoundcases/uploads/lbox_53636-Afbeelding6.jpg,53636-Afbeelding6,53630-Afbeelding1,2,409,2,374,Benign,,
5.1 Benign lesions | Ultrasound Cases,5.1.1 Benign cysts with non mass lesions,https://www.ultrasoundcases.info/cases/breast-and-axilla/benign-lesions/benign-cysts-with-non-mass-lesions/,Cyst with internal echos that move during ultrasound,/clients/ultrasoundcases/uploads/lbox_51664-Afbeelding3.jpg,51664-Afbeelding3,51661-Afbeelding1,0,369,2,364,Benign,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.5 Breast carcinoma Tumor types,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/breast-carcinoma-tumor-types/,Tubular carcinoma,/clients/ultrasoundcases/uploads/lbox_53661-Afbeelding1.jpg,53661-Afbeelding1,53660-Afbeelding1,1,351,1,447,Malignant,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.5 Breast carcinoma Tumor types,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/breast-carcinoma-tumor-types/,Colloid or mucinous carcinoma,/clients/ultrasoundcases/uploads/lbox_51693-Afbeelding4.jpg,51693-Afbeelding4,51689-Afbeelding1,0,353,1,303,Malignant,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.5 Breast carcinoma Tumor types,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/breast-carcinoma-tumor-types/,Tubular carcinoma,/clients/ultrasoundcases/uploads/lbox_53664-Afbeelding4.jpg,53664-Afbeelding4,53660-Afbeelding1,2,355,1,446,Malignant,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.5 Breast carcinoma Tumor types,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/breast-carcinoma-tumor-types/,Tubular carcinoma,/clients/ultrasoundcases/uploads/lbox_53665-Afbeelding5.jpg,53665-Afbeelding5,53660-Afbeelding1,2,351,1,445,Malignant,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.9 Spreading of breast cancer Invasion of the skin and thoracic wall,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/spreading-of-breast-cancer-invasion-of-the-skin-and-thoracic-wall/,Breast carcinoma infiltrating the skin and thoracic wall,/clients/ultrasoundcases/uploads/lbox_51702-Afbeelding2.jpg,51702-Afbeelding2,51700-Afbeelding1,0,350,2,524,Malignant,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.12 Lymph node metastases and local recurrence,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/lymph-node-metastases-and-local-recurrence/,Local recurrence of a breast carcinoma in the sternum and thoracic wall,/clients/ultrasoundcases/uploads/lbox_51716-Afbeelding4.jpg,51716-Afbeelding4,51712-Afbeelding1,0,342,3,422,Malignant,,
5.2 Malignant breast lesions | Ultrasound Cases,5.2.1 Breast carcinoma diagnostic criteria: Contour and shape of the lesion,https://www.ultrasoundcases.info/cases/breast-and-axilla/malignant-breast-lesions/breast-carcinoma-diagnostic-criteria-contour-and-shape-of-the-lesion/,Invasive ductal carcinoma,/clients/ultrasoundcases/uploads/lbox_54051-Afbeelding1.jpg,54051-Afbeelding1,54050-Afbeelding1,3,357,0,470,Malignant,,
