,size_mb,database
3580,4.39,CMMD
3581,4.39,CMMD
3582,4.39,CMMD
3583,4.39,CMMD
3584,4.39,CMMD
3585,4.39,CMMD
3586,4.39,CMMD
3587,4.39,CMMD
3588,4.39,CMMD
3589,4.39,CMMD
3590,4.39,CMMD
3591,4.39,CMMD
3592,4.39,CMMD
3593,4.39,CMMD
3594,4.39,CMMD
3595,4.39,CMMD
3596,4.39,CMMD
3597,4.39,CMMD
3598,4.39,CMMD
3599,4.39,CMMD
3600,4.39,CMMD
3601,4.39,CMMD
3602,4.39,CMMD
3603,4.39,CMMD
3604,4.39,CMMD
3605,4.39,CMMD
3606,4.39,CMMD
3607,4.39,CMMD
3608,4.39,CMMD
3609,4.39,CMMD
3610,4.39,CMMD
3611,4.39,CMMD
3612,4.39,CMMD
3613,4.39,CMMD
3614,4.39,CMMD
3615,4.39,CMMD
3616,4.39,CMMD
3617,4.39,CMMD
3618,4.39,CMMD
3619,4.39,CMMD
3620,4.39,CMMD
3621,4.39,CMMD
3622,4.39,CMMD
3623,4.39,CMMD
3624,4.39,CMMD
3625,4.39,CMMD
3626,4.39,CMMD
3627,4.39,CMMD
3628,4.39,CMMD
3629,4.39,CMMD
3630,4.39,CMMD
3631,4.39,CMMD
3632,4.39,CMMD
3633,4.39,CMMD
3634,4.39,CMMD
3635,4.39,CMMD
3636,4.39,CMMD
3637,4.39,CMMD
3638,4.39,CMMD
3639,4.39,CMMD
3640,4.39,CMMD
3641,4.39,CMMD
3642,4.39,CMMD
3643,4.39,CMMD
3644,4.39,CMMD
3645,4.39,CMMD
3646,4.39,CMMD
3647,4.39,CMMD
3648,4.39,CMMD
3649,4.39,CMMD
3650,4.39,CMMD
3651,4.39,CMMD
3652,4.39,CMMD
3653,4.39,CMMD
3654,4.39,CMMD
3655,4.39,CMMD
3656,4.39,CMMD
3657,4.39,CMMD
3658,4.39,CMMD
3659,4.39,CMMD
3660,4.39,CMMD
3661,4.39,CMMD
3662,4.39,CMMD
3663,4.39,CMMD
3664,4.39,CMMD
3665,4.39,CMMD
3666,4.39,CMMD
3667,4.39,CMMD
3668,4.39,CMMD
3669,4.39,CMMD
3670,4.39,CMMD
3671,4.39,CMMD
3672,4.39,CMMD
3673,4.39,CMMD
3674,4.39,CMMD
3675,4.39,CMMD
3676,4.39,CMMD
3677,4.39,CMMD
3678,4.39,CMMD
3679,4.39,CMMD
3680,4.39,CMMD
3681,4.39,CMMD
3682,4.39,CMMD
3683,4.39,CMMD
3684,4.39,CMMD
3685,4.39,CMMD
3686,4.39,CMMD
3687,4.39,CMMD
3688,4.39,CMMD
3689,4.39,CMMD
3690,4.39,CMMD
3691,4.39,CMMD
3692,4.39,CMMD
3693,4.39,CMMD
3694,4.39,CMMD
3695,4.39,CMMD
3696,4.39,CMMD
3697,4.39,CMMD
3698,4.39,CMMD
3699,4.39,CMMD
3700,4.39,CMMD
3701,4.39,CMMD
3702,4.39,CMMD
3703,4.39,CMMD
3704,4.39,CMMD
3705,4.39,CMMD
3706,4.39,CMMD
3707,4.39,CMMD
3708,4.39,CMMD
3709,4.39,CMMD
3710,4.39,CMMD
3711,4.39,CMMD
3712,4.39,CMMD
3713,4.39,CMMD
3714,4.39,CMMD
3715,4.39,CMMD
3716,4.39,CMMD
3717,4.39,CMMD
3718,4.39,CMMD
3719,4.39,CMMD
3720,4.39,CMMD
3721,4.39,CMMD
3722,4.39,CMMD
3723,4.39,CMMD
3724,4.39,CMMD
3725,4.39,CMMD
3726,4.39,CMMD
3727,4.39,CMMD
3728,4.39,CMMD
3729,4.39,CMMD
3730,4.39,CMMD
3731,4.39,CMMD
3732,4.39,CMMD
3733,4.39,CMMD
3734,4.39,CMMD
3735,4.39,CMMD
3736,4.39,CMMD
3737,4.39,CMMD
3738,4.39,CMMD
3739,4.39,CMMD
3740,4.39,CMMD
3741,4.39,CMMD
3742,4.39,CMMD
3743,4.39,CMMD
3744,4.39,CMMD
3745,4.39,CMMD
3746,4.39,CMMD
3747,4.39,CMMD
3748,4.39,CMMD
3749,4.39,CMMD
3750,4.39,CMMD
3751,4.39,CMMD
3752,4.39,CMMD
3753,4.39,CMMD
3754,4.39,CMMD
3755,4.39,CMMD
3756,4.39,CMMD
3757,4.39,CMMD
3758,4.39,CMMD
3759,4.39,CMMD
3760,4.39,CMMD
3761,4.39,CMMD
3762,4.39,CMMD
3763,4.39,CMMD
3764,4.39,CMMD
3765,4.39,CMMD
3766,4.39,CMMD
3767,4.39,CMMD
3768,4.39,CMMD
3769,4.39,CMMD
3770,4.39,CMMD
3771,4.39,CMMD
3772,4.39,CMMD
3773,4.39,CMMD
3774,4.39,CMMD
3775,4.39,CMMD
3776,4.39,CMMD
3777,4.39,CMMD
3778,4.39,CMMD
3779,4.39,CMMD
3780,4.39,CMMD
3781,4.39,CMMD
3782,4.39,CMMD
3783,4.39,CMMD
3784,4.39,CMMD
3785,4.39,CMMD
3786,4.39,CMMD
3787,4.39,CMMD
3788,4.39,CMMD
3789,4.39,CMMD
3790,4.39,CMMD
3791,4.39,CMMD
3792,4.39,CMMD
3793,4.39,CMMD
3794,4.39,CMMD
3795,4.39,CMMD
3796,4.39,CMMD
3797,4.39,CMMD
3798,4.39,CMMD
3799,4.39,CMMD
3800,4.39,CMMD
3801,4.39,CMMD
3802,4.39,CMMD
3803,4.39,CMMD
3804,4.39,CMMD
3805,4.39,CMMD
3806,4.39,CMMD
3807,4.39,CMMD
3808,4.39,CMMD
3809,4.39,CMMD
3810,4.39,CMMD
3811,4.39,CMMD
3812,4.39,CMMD
3813,4.39,CMMD
3814,4.39,CMMD
3815,4.39,CMMD
3816,4.39,CMMD
3817,4.39,CMMD
3818,4.39,CMMD
3819,4.39,CMMD
3820,4.39,CMMD
3821,4.39,CMMD
3822,4.39,CMMD
3823,4.39,CMMD
3824,4.39,CMMD
3825,4.39,CMMD
3826,4.39,CMMD
3827,4.39,CMMD
3828,4.39,CMMD
3829,4.39,CMMD
3830,4.39,CMMD
3831,4.39,CMMD
3832,4.39,CMMD
3833,4.39,CMMD
3834,4.39,CMMD
3835,4.39,CMMD
3836,4.39,CMMD
3837,4.39,CMMD
3838,4.39,CMMD
3839,4.39,CMMD
3840,4.39,CMMD
3841,4.39,CMMD
3842,4.39,CMMD
3843,4.39,CMMD
3844,4.39,CMMD
3845,4.39,CMMD
3846,4.39,CMMD
3847,4.39,CMMD
3848,4.39,CMMD
3849,4.39,CMMD
3850,4.39,CMMD
3851,4.39,CMMD
3852,4.39,CMMD
3853,4.39,CMMD
3854,4.39,CMMD
3855,4.39,CMMD
3856,4.39,CMMD
3857,4.39,CMMD
3858,4.39,CMMD
3859,4.39,CMMD
3860,4.39,CMMD
3861,4.39,CMMD
3862,4.39,CMMD
3863,4.39,CMMD
3864,4.39,CMMD
3865,4.39,CMMD
3866,4.39,CMMD
3867,4.39,CMMD
3868,4.39,CMMD
3869,4.39,CMMD
3870,4.39,CMMD
3871,4.39,CMMD
3872,4.39,CMMD
3873,4.39,CMMD
3874,4.39,CMMD
3875,4.39,CMMD
3876,4.39,CMMD
3877,4.39,CMMD
3878,4.39,CMMD
3879,4.39,CMMD
3880,4.39,CMMD
3881,4.39,CMMD
3882,4.39,CMMD
3883,4.39,CMMD
3884,4.39,CMMD
3885,4.39,CMMD
3886,4.39,CMMD
3887,4.39,CMMD
3888,4.39,CMMD
3889,4.39,CMMD
3890,4.39,CMMD
3891,4.39,CMMD
3892,4.39,CMMD
3893,4.39,CMMD
3894,4.39,CMMD
3895,4.39,CMMD
3896,4.39,CMMD
3897,4.39,CMMD
3898,4.39,CMMD
3899,4.39,CMMD
3900,4.39,CMMD
3901,4.39,CMMD
3902,4.39,CMMD
3903,4.39,CMMD
3904,4.39,CMMD
3905,4.39,CMMD
3906,4.39,CMMD
3907,4.39,CMMD
3908,4.39,CMMD
3909,4.39,CMMD
3910,4.39,CMMD
3911,4.39,CMMD
3912,4.39,CMMD
3913,4.39,CMMD
3914,4.39,CMMD
3915,4.39,CMMD
3916,4.39,CMMD
3917,4.39,CMMD
3918,4.39,CMMD
3919,4.39,CMMD
3920,4.39,CMMD
3921,4.39,CMMD
3922,4.39,CMMD
3923,4.39,CMMD
3924,4.39,CMMD
3925,4.39,CMMD
3926,4.39,CMMD
3927,4.39,CMMD
3928,4.39,CMMD
3929,4.39,CMMD
3930,4.39,CMMD
3931,4.39,CMMD
3932,4.39,CMMD
3933,4.39,CMMD
3934,4.39,CMMD
3935,4.39,CMMD
3936,4.39,CMMD
3937,4.39,CMMD
3938,4.39,CMMD
3939,4.39,CMMD
3940,4.39,CMMD
3941,4.39,CMMD
3942,4.39,CMMD
3943,4.39,CMMD
3944,4.39,CMMD
3945,4.39,CMMD
3946,4.39,CMMD
3947,4.39,CMMD
3948,4.39,CMMD
3949,4.39,CMMD
3950,4.39,CMMD
3951,4.39,CMMD
3952,4.39,CMMD
3953,4.39,CMMD
3954,4.39,CMMD
3955,4.39,CMMD
3956,4.39,CMMD
3957,4.39,CMMD
3958,4.39,CMMD
3959,4.39,CMMD
3960,4.39,CMMD
3961,4.39,CMMD
3962,4.39,CMMD
3963,4.39,CMMD
3964,4.39,CMMD
3965,4.39,CMMD
3966,4.39,CMMD
3967,4.39,CMMD
3968,4.39,CMMD
3969,4.39,CMMD
3970,4.39,CMMD
3971,4.39,CMMD
3972,4.39,CMMD
3973,4.39,CMMD
3974,4.39,CMMD
3975,4.39,CMMD
3976,4.39,CMMD
3977,4.39,CMMD
3978,4.39,CMMD
3979,4.39,CMMD
3980,4.39,CMMD
3981,4.39,CMMD
3982,4.39,CMMD
3983,4.39,CMMD
3984,4.39,CMMD
3985,4.39,CMMD
3986,4.39,CMMD
3987,4.39,CMMD
3988,4.39,CMMD
3989,4.39,CMMD
3990,4.39,CMMD
3991,4.39,CMMD
3992,4.39,CMMD
3993,4.39,CMMD
3994,4.39,CMMD
3995,4.39,CMMD
3996,4.39,CMMD
3997,4.39,CMMD
3998,4.39,CMMD
3999,4.39,CMMD
4000,4.39,CMMD
4001,4.39,CMMD
4002,4.39,CMMD
4003,4.39,CMMD
4004,4.39,CMMD
4005,4.39,CMMD
4006,4.39,CMMD
4007,4.39,CMMD
4008,4.39,CMMD
4009,4.39,CMMD
4010,4.39,CMMD
4011,4.39,CMMD
4012,4.39,CMMD
4013,4.39,CMMD
4014,4.39,CMMD
4015,4.39,CMMD
4016,4.39,CMMD
4017,4.39,CMMD
4018,4.39,CMMD
4019,4.39,CMMD
4020,4.39,CMMD
4021,4.39,CMMD
4022,4.39,CMMD
4023,4.39,CMMD
4024,4.39,CMMD
4025,4.39,CMMD
4026,4.39,CMMD
4027,4.39,CMMD
4028,4.39,CMMD
4029,4.39,CMMD
4030,4.39,CMMD
4031,4.39,CMMD
4032,4.39,CMMD
4033,4.39,CMMD
4034,4.39,CMMD
4035,4.39,CMMD
4036,4.39,CMMD
4037,4.39,CMMD
4038,4.39,CMMD
4039,4.39,CMMD
4040,4.39,CMMD
4041,4.39,CMMD
4042,4.39,CMMD
4043,4.39,CMMD
4044,4.39,CMMD
4045,4.39,CMMD
4046,4.39,CMMD
4047,4.39,CMMD
4048,4.39,CMMD
4049,4.39,CMMD
4050,4.39,CMMD
4051,4.39,CMMD
4052,4.39,CMMD
4053,4.39,CMMD
4054,4.39,CMMD
4055,4.39,CMMD
4056,4.39,CMMD
4057,4.39,CMMD
4058,4.39,CMMD
4059,4.39,CMMD
4060,4.39,CMMD
4061,4.39,CMMD
4062,4.39,CMMD
4063,4.39,CMMD
4064,4.39,CMMD
4065,4.39,CMMD
4066,4.39,CMMD
4067,4.39,CMMD
4068,4.39,CMMD
4069,4.39,CMMD
4070,4.39,CMMD
4071,4.39,CMMD
4072,4.39,CMMD
4073,4.39,CMMD
4074,4.39,CMMD
4075,4.39,CMMD
4076,4.39,CMMD
4077,4.39,CMMD
4078,4.39,CMMD
4079,4.39,CMMD
4080,4.39,CMMD
4081,4.39,CMMD
4082,4.39,CMMD
4083,4.39,CMMD
4084,4.39,CMMD
4085,4.39,CMMD
4086,4.39,CMMD
4087,4.39,CMMD
4088,4.39,CMMD
4089,4.39,CMMD
4090,4.39,CMMD
4091,4.39,CMMD
4092,4.39,CMMD
4093,4.39,CMMD
4094,4.39,CMMD
4095,4.39,CMMD
4096,4.39,CMMD
4097,4.39,CMMD
4098,4.39,CMMD
4099,4.39,CMMD
4100,4.39,CMMD
4101,4.39,CMMD
4102,4.39,CMMD
4103,4.39,CMMD
4104,4.39,CMMD
4105,4.39,CMMD
4106,4.39,CMMD
4107,4.39,CMMD
4108,4.39,CMMD
4109,4.39,CMMD
4110,4.39,CMMD
4111,4.39,CMMD
4112,4.39,CMMD
4113,4.39,CMMD
4114,4.39,CMMD
4115,4.39,CMMD
4116,4.39,CMMD
4117,4.39,CMMD
4118,4.39,CMMD
4119,4.39,CMMD
4120,4.39,CMMD
4121,4.39,CMMD
4122,4.39,CMMD
4123,4.39,CMMD
4124,4.39,CMMD
4125,4.39,CMMD
4126,4.39,CMMD
4127,4.39,CMMD
4128,4.39,CMMD
4129,4.39,CMMD
4130,4.39,CMMD
4131,4.39,CMMD
4132,4.39,CMMD
4133,4.39,CMMD
4134,4.39,CMMD
4135,4.39,CMMD
4136,4.39,CMMD
4137,4.39,CMMD
4138,4.39,CMMD
4139,4.39,CMMD
4140,4.39,CMMD
4141,4.39,CMMD
4142,4.39,CMMD
4143,4.39,CMMD
4144,4.39,CMMD
4145,4.39,CMMD
4146,4.39,CMMD
4147,4.39,CMMD
4148,4.39,CMMD
4149,4.39,CMMD
4150,4.39,CMMD
4151,4.39,CMMD
4152,4.39,CMMD
4153,4.39,CMMD
4154,4.39,CMMD
4155,4.39,CMMD
4156,4.39,CMMD
4157,4.39,CMMD
4158,4.39,CMMD
4159,4.39,CMMD
4160,4.39,CMMD
4161,4.39,CMMD
4162,4.39,CMMD
4163,4.39,CMMD
4164,4.39,CMMD
4165,4.39,CMMD
4166,4.39,CMMD
4167,4.39,CMMD
4168,4.39,CMMD
4169,4.39,CMMD
4170,4.39,CMMD
4171,4.39,CMMD
4172,4.39,CMMD
4173,4.39,CMMD
4174,4.39,CMMD
4175,4.39,CMMD
4176,4.39,CMMD
4177,4.39,CMMD
4178,4.39,CMMD
4179,4.39,CMMD
4180,4.39,CMMD
4181,4.39,CMMD
4182,4.39,CMMD
4183,4.39,CMMD
4184,4.39,CMMD
4185,4.39,CMMD
4186,4.39,CMMD
4187,4.39,CMMD
4188,4.39,CMMD
4189,4.39,CMMD
4190,4.39,CMMD
4191,4.39,CMMD
4192,4.39,CMMD
4193,4.39,CMMD
4194,4.39,CMMD
4195,4.39,CMMD
4196,4.39,CMMD
4197,4.39,CMMD
4198,4.39,CMMD
4199,4.39,CMMD
4200,4.39,CMMD
4201,4.39,CMMD
4202,4.39,CMMD
4203,4.39,CMMD
4204,4.39,CMMD
4205,4.39,CMMD
4206,4.39,CMMD
4207,4.39,CMMD
4208,4.39,CMMD
4209,4.39,CMMD
4210,4.39,CMMD
4211,4.39,CMMD
4212,4.39,CMMD
4213,4.39,CMMD
4214,4.39,CMMD
4215,4.39,CMMD
4216,4.39,CMMD
4217,4.39,CMMD
4218,4.39,CMMD
4219,4.39,CMMD
4220,4.39,CMMD
4221,4.39,CMMD
4222,4.39,CMMD
4223,4.39,CMMD
4224,4.39,CMMD
4225,4.39,CMMD
4226,4.39,CMMD
4227,4.39,CMMD
4228,4.39,CMMD
4229,4.39,CMMD
4230,4.39,CMMD
4231,4.39,CMMD
4232,4.39,CMMD
4233,4.39,CMMD
4234,4.39,CMMD
4235,4.39,CMMD
4236,4.39,CMMD
4237,4.39,CMMD
4238,4.39,CMMD
4239,4.39,CMMD
4240,4.39,CMMD
4241,4.39,CMMD
4242,4.39,CMMD
4243,4.39,CMMD
4244,4.39,CMMD
4245,4.39,CMMD
4246,4.39,CMMD
4247,4.39,CMMD
4248,4.39,CMMD
4249,4.39,CMMD
4250,4.39,CMMD
4251,4.39,CMMD
4252,4.39,CMMD
4253,4.39,CMMD
4254,4.39,CMMD
4255,4.39,CMMD
4256,4.39,CMMD
4257,4.39,CMMD
4258,4.39,CMMD
4259,4.39,CMMD
4260,4.39,CMMD
4261,4.39,CMMD
4262,4.39,CMMD
4263,4.39,CMMD
4264,4.39,CMMD
4265,4.39,CMMD
4266,4.39,CMMD
4267,4.39,CMMD
4268,4.39,CMMD
4269,4.39,CMMD
4270,4.39,CMMD
4271,4.39,CMMD
4272,4.39,CMMD
4273,4.39,CMMD
4274,4.39,CMMD
4275,4.39,CMMD
4276,4.39,CMMD
4277,4.39,CMMD
4278,4.39,CMMD
4279,4.39,CMMD
4280,4.39,CMMD
4281,4.39,CMMD
4282,4.39,CMMD
4283,4.39,CMMD
4284,4.39,CMMD
4285,4.39,CMMD
4286,4.39,CMMD
4287,4.39,CMMD
4288,4.39,CMMD
4289,4.39,CMMD
4290,4.39,CMMD
4291,4.39,CMMD
4292,4.39,CMMD
4293,4.39,CMMD
4294,4.39,CMMD
4295,4.39,CMMD
4296,4.39,CMMD
4297,4.39,CMMD
4298,4.39,CMMD
4299,4.39,CMMD
4300,4.39,CMMD
4301,4.39,CMMD
4302,4.39,CMMD
4303,4.39,CMMD
4304,4.39,CMMD
4305,4.39,CMMD
4306,4.39,CMMD
4307,4.39,CMMD
4308,4.39,CMMD
4309,4.39,CMMD
4310,4.39,CMMD
4311,4.39,CMMD
4312,4.39,CMMD
4313,4.39,CMMD
4314,4.39,CMMD
4315,4.39,CMMD
4316,4.39,CMMD
4317,4.39,CMMD
4318,4.39,CMMD
4319,4.39,CMMD
4320,4.39,CMMD
4321,4.39,CMMD
4322,4.39,CMMD
4323,4.39,CMMD
4324,4.39,CMMD
4325,4.39,CMMD
4326,4.39,CMMD
4327,4.39,CMMD
4328,4.39,CMMD
4329,4.39,CMMD
4330,4.39,CMMD
4331,4.39,CMMD
4332,4.39,CMMD
4333,4.39,CMMD
4334,4.39,CMMD
4335,4.39,CMMD
4336,4.39,CMMD
4337,4.39,CMMD
4338,4.39,CMMD
4339,4.39,CMMD
4340,4.39,CMMD
4341,4.39,CMMD
4342,4.39,CMMD
4343,4.39,CMMD
4344,4.39,CMMD
4345,4.39,CMMD
4346,4.39,CMMD
4347,4.39,CMMD
4348,4.39,CMMD
4349,4.39,CMMD
4350,4.39,CMMD
4351,4.39,CMMD
4352,4.39,CMMD
4353,4.39,CMMD
4354,4.39,CMMD
4355,4.39,CMMD
4356,4.39,CMMD
4357,4.39,CMMD
4358,4.39,CMMD
4359,4.39,CMMD
4360,4.39,CMMD
4361,4.39,CMMD
4362,4.39,CMMD
4363,4.39,CMMD
4364,4.39,CMMD
4365,4.39,CMMD
4366,4.39,CMMD
4367,4.39,CMMD
4368,4.39,CMMD
4369,4.39,CMMD
4370,4.39,CMMD
4371,4.39,CMMD
4372,4.39,CMMD
4373,4.39,CMMD
4374,4.39,CMMD
4375,4.39,CMMD
4376,4.39,CMMD
4377,4.39,CMMD
4378,4.39,CMMD
4379,4.39,CMMD
4380,4.39,CMMD
4381,4.39,CMMD
4382,4.39,CMMD
4383,4.39,CMMD
4384,4.39,CMMD
4385,4.39,CMMD
4386,4.39,CMMD
4387,4.39,CMMD
4388,4.39,CMMD
4389,4.39,CMMD
4390,4.39,CMMD
4391,4.39,CMMD
4392,4.39,CMMD
4393,4.39,CMMD
4394,4.39,CMMD
4395,4.39,CMMD
4396,4.39,CMMD
4397,4.39,CMMD
4398,4.39,CMMD
4399,4.39,CMMD
4400,4.39,CMMD
4401,4.39,CMMD
4402,4.39,CMMD
4403,4.39,CMMD
4404,4.39,CMMD
4405,4.39,CMMD
4406,4.39,CMMD
4407,4.39,CMMD
4408,4.39,CMMD
4409,4.39,CMMD
4410,4.39,CMMD
4411,4.39,CMMD
4412,4.39,CMMD
4413,4.39,CMMD
4414,4.39,CMMD
4415,4.39,CMMD
4416,4.39,CMMD
4417,4.39,CMMD
4418,4.39,CMMD
4419,4.39,CMMD
4420,4.39,CMMD
4421,4.39,CMMD
4422,4.39,CMMD
4423,4.39,CMMD
4424,4.39,CMMD
4425,4.39,CMMD
4426,4.39,CMMD
4427,4.39,CMMD
4428,4.39,CMMD
4429,4.39,CMMD
4430,4.39,CMMD
4431,4.39,CMMD
4432,4.39,CMMD
4433,4.39,CMMD
4434,4.39,CMMD
4435,4.39,CMMD
4436,4.39,CMMD
4437,4.39,CMMD
4438,4.39,CMMD
4439,4.39,CMMD
4440,4.39,CMMD
4441,4.39,CMMD
4442,4.39,CMMD
4443,4.39,CMMD
4444,4.39,CMMD
4445,4.39,CMMD
4446,4.39,CMMD
4447,4.39,CMMD
4448,4.39,CMMD
4449,4.39,CMMD
4450,4.39,CMMD
4451,4.39,CMMD
4452,4.39,CMMD
4453,4.39,CMMD
4454,4.39,CMMD
4455,4.39,CMMD
4456,4.39,CMMD
4457,4.39,CMMD
4458,4.39,CMMD
4459,4.39,CMMD
4460,4.39,CMMD
4461,4.39,CMMD
4462,4.39,CMMD
4463,4.39,CMMD
4464,4.39,CMMD
4465,4.39,CMMD
4466,4.39,CMMD
4467,4.39,CMMD
4468,4.39,CMMD
4469,4.39,CMMD
4470,4.39,CMMD
4471,4.39,CMMD
4472,4.39,CMMD
4473,4.39,CMMD
4474,4.39,CMMD
4475,4.39,CMMD
4476,4.39,CMMD
4477,4.39,CMMD
4478,4.39,CMMD
4479,4.39,CMMD
4480,4.39,CMMD
4481,4.39,CMMD
4482,4.39,CMMD
4483,4.39,CMMD
4484,4.39,CMMD
4485,4.39,CMMD
4486,4.39,CMMD
4487,4.39,CMMD
4488,4.39,CMMD
4489,4.39,CMMD
4490,4.39,CMMD
4491,4.39,CMMD
4492,4.39,CMMD
4493,4.39,CMMD
4494,4.39,CMMD
4495,4.39,CMMD
4496,4.39,CMMD
4497,4.39,CMMD
4498,4.39,CMMD
4499,4.39,CMMD
4500,4.39,CMMD
4501,4.39,CMMD
4502,4.39,CMMD
4503,4.39,CMMD
4504,4.39,CMMD
4505,4.39,CMMD
4506,4.39,CMMD
4507,4.39,CMMD
4508,4.39,CMMD
4509,4.39,CMMD
4510,4.39,CMMD
4511,4.39,CMMD
4512,4.39,CMMD
4513,4.39,CMMD
4514,4.39,CMMD
4515,4.39,CMMD
4516,4.39,CMMD
4517,4.39,CMMD
4518,4.39,CMMD
4519,4.39,CMMD
4520,4.39,CMMD
4521,4.39,CMMD
4522,4.39,CMMD
4523,4.39,CMMD
4524,4.39,CMMD
4525,4.39,CMMD
4526,4.39,CMMD
4527,4.39,CMMD
4528,4.39,CMMD
4529,4.39,CMMD
4530,4.39,CMMD
4531,4.39,CMMD
4532,4.39,CMMD
4533,4.39,CMMD
4534,4.39,CMMD
4535,4.39,CMMD
4536,4.39,CMMD
4537,4.39,CMMD
4538,4.39,CMMD
4539,4.39,CMMD
4540,4.39,CMMD
4541,4.39,CMMD
4542,4.39,CMMD
4543,4.39,CMMD
4544,4.39,CMMD
4545,4.39,CMMD
4546,4.39,CMMD
4547,4.39,CMMD
4548,4.39,CMMD
4549,4.39,CMMD
4550,4.39,CMMD
4551,4.39,CMMD
4552,4.39,CMMD
4553,4.39,CMMD
4554,4.39,CMMD
4555,4.39,CMMD
4556,4.39,CMMD
4557,4.39,CMMD
4558,4.39,CMMD
4559,4.39,CMMD
4560,4.39,CMMD
4561,4.39,CMMD
4562,4.39,CMMD
4563,4.39,CMMD
4564,4.39,CMMD
4565,4.39,CMMD
4566,4.39,CMMD
4567,4.39,CMMD
4568,4.39,CMMD
4569,4.39,CMMD
4570,4.39,CMMD
4571,4.39,CMMD
4572,4.39,CMMD
4573,4.39,CMMD
4574,4.39,CMMD
4575,4.39,CMMD
4576,4.39,CMMD
4577,4.39,CMMD
4578,4.39,CMMD
4579,4.39,CMMD
4580,4.39,CMMD
4581,4.39,CMMD
4582,4.39,CMMD
4583,4.39,CMMD
4584,4.39,CMMD
4585,4.39,CMMD
4586,4.39,CMMD
4587,4.39,CMMD
4588,4.39,CMMD
4589,4.39,CMMD
4590,4.39,CMMD
4591,4.39,CMMD
4592,4.39,CMMD
4593,4.39,CMMD
4594,4.39,CMMD
4595,4.39,CMMD
4596,4.39,CMMD
4597,4.39,CMMD
4598,4.39,CMMD
4599,4.39,CMMD
4600,4.39,CMMD
4601,4.39,CMMD
4602,4.39,CMMD
4603,4.39,CMMD
4604,4.39,CMMD
4605,4.39,CMMD
4606,4.39,CMMD
4607,4.39,CMMD
4608,4.39,CMMD
4609,4.39,CMMD
4610,4.39,CMMD
4611,4.39,CMMD
4612,4.39,CMMD
4613,4.39,CMMD
4614,4.39,CMMD
4615,4.39,CMMD
4616,4.39,CMMD
4617,4.39,CMMD
4618,4.39,CMMD
4619,4.39,CMMD
4620,4.39,CMMD
4621,4.39,CMMD
4622,4.39,CMMD
4623,4.39,CMMD
4624,4.39,CMMD
4625,4.39,CMMD
4626,4.39,CMMD
4627,4.39,CMMD
4628,4.39,CMMD
4629,4.39,CMMD
4630,4.39,CMMD
4631,4.39,CMMD
4632,4.39,CMMD
4633,4.39,CMMD
4634,4.39,CMMD
4635,4.39,CMMD
4636,4.39,CMMD
4637,4.39,CMMD
4638,4.39,CMMD
4639,4.39,CMMD
4640,4.39,CMMD
4641,4.39,CMMD
4642,4.39,CMMD
4643,4.39,CMMD
4644,4.39,CMMD
4645,4.39,CMMD
4646,4.39,CMMD
4647,4.39,CMMD
4648,4.39,CMMD
4649,4.39,CMMD
4650,4.39,CMMD
4651,4.39,CMMD
4652,4.39,CMMD
4653,4.39,CMMD
4654,4.39,CMMD
4655,4.39,CMMD
4656,4.39,CMMD
4657,4.39,CMMD
4658,4.39,CMMD
4659,4.39,CMMD
4660,4.39,CMMD
4661,4.39,CMMD
4662,4.39,CMMD
4663,4.39,CMMD
4664,4.39,CMMD
4665,4.39,CMMD
4666,4.39,CMMD
4667,4.39,CMMD
4668,4.39,CMMD
4669,4.39,CMMD
4670,4.39,CMMD
4671,4.39,CMMD
4672,4.39,CMMD
4673,4.39,CMMD
4674,4.39,CMMD
4675,4.39,CMMD
4676,4.39,CMMD
4677,4.39,CMMD
4678,4.39,CMMD
4679,4.39,CMMD
4680,4.39,CMMD
4681,4.39,CMMD
4682,4.39,CMMD
4683,4.39,CMMD
4684,4.39,CMMD
4685,4.39,CMMD
4686,4.39,CMMD
4687,4.39,CMMD
4688,4.39,CMMD
4689,4.39,CMMD
4690,4.39,CMMD
4691,4.39,CMMD
4692,4.39,CMMD
4693,4.39,CMMD
4694,4.39,CMMD
4695,4.39,CMMD
4696,4.39,CMMD
4697,4.39,CMMD
4698,4.39,CMMD
4699,4.39,CMMD
4700,4.39,CMMD
4701,4.39,CMMD
4702,4.39,CMMD
4703,4.39,CMMD
4704,4.39,CMMD
4705,4.39,CMMD
4706,4.39,CMMD
4707,4.39,CMMD
4708,4.39,CMMD
4709,4.39,CMMD
4710,4.39,CMMD
4711,4.39,CMMD
4712,4.39,CMMD
4713,4.39,CMMD
4714,4.39,CMMD
4715,4.39,CMMD
4716,4.39,CMMD
4717,4.39,CMMD
4718,4.39,CMMD
4719,4.39,CMMD
4720,4.39,CMMD
4721,4.39,CMMD
4722,4.39,CMMD
4723,4.39,CMMD
4724,4.39,CMMD
4725,4.39,CMMD
4726,4.39,CMMD
4727,4.39,CMMD
4728,4.39,CMMD
4729,4.39,CMMD
4730,4.39,CMMD
4731,4.39,CMMD
4732,4.39,CMMD
4733,4.39,CMMD
4734,4.39,CMMD
4735,4.39,CMMD
4736,4.39,CMMD
4737,4.39,CMMD
4738,4.39,CMMD
4739,4.39,CMMD
4740,4.39,CMMD
4741,4.39,CMMD
4742,4.39,CMMD
4743,4.39,CMMD
4744,4.39,CMMD
4745,4.39,CMMD
